,TOTALDEMAND,Months,Quarters,date_time,days,weekday
1114,7181.45,1,1.0,2013-01-24 05:30:00,24,1
1115,7564.85,1,1.0,2013-01-24 06:00:00,24,1
1116,8041.72,1,1.0,2013-01-24 06:30:00,24,1
1117,8432.02,1,1.0,2013-01-24 07:00:00,24,1
1118,8739.78,1,1.0,2013-01-24 07:30:00,24,1
1119,8986.4,1,1.0,2013-01-24 08:00:00,24,1
1120,9295.14,1,1.0,2013-01-24 08:30:00,24,1
1121,9407.53,1,1.0,2013-01-24 09:00:00,24,1
1122,9518.48,1,1.0,2013-01-24 09:30:00,24,1
1123,9647.74,1,1.0,2013-01-24 10:00:00,24,1
1124,9683.59,1,1.0,2013-01-24 10:30:00,24,1
1125,9753.04,1,1.0,2013-01-24 11:00:00,24,1
1126,9822.61,1,1.0,2013-01-24 11:30:00,24,1
1127,9940.34,1,1.0,2013-01-24 12:00:00,24,1
1128,9993.56,1,1.0,2013-01-24 12:30:00,24,1
1129,10138.29,1,1.0,2013-01-24 13:00:00,25,0
1130,10273.91,1,1.0,2013-01-24 13:30:00,25,0
1131,10362.32,1,1.0,2013-01-24 14:00:00,25,0
1132,10399.56,1,1.0,2013-01-24 14:30:00,25,0
1133,10457.11,1,1.0,2013-01-24 15:00:00,25,0
1134,10517.84,1,1.0,2013-01-24 15:30:00,25,0
1135,10531.6,1,1.0,2013-01-24 16:00:00,25,0
1136,10499.89,1,1.0,2013-01-24 16:30:00,25,0
1137,10467.97,1,1.0,2013-01-24 17:00:00,25,0
1138,10241.04,1,1.0,2013-01-24 17:30:00,25,0
1139,10085.34,1,1.0,2013-01-24 18:00:00,25,0
1140,9787.4,1,1.0,2013-01-24 18:30:00,25,0
1141,9590.38,1,1.0,2013-01-24 19:00:00,25,0
1142,9532.44,1,1.0,2013-01-24 19:30:00,25,0
1143,9641.62,1,1.0,2013-01-24 20:00:00,25,0
1144,9362.87,1,1.0,2013-01-24 20:30:00,25,0
1145,8976.35,1,1.0,2013-01-24 21:00:00,25,0
1146,8888.31,1,1.0,2013-01-24 21:30:00,25,0
1147,8584.66,1,1.0,2013-01-24 22:00:00,25,0
1148,8466.68,1,1.0,2013-01-24 22:30:00,25,0
1149,8237.32,1,1.0,2013-01-24 23:00:00,25,0
1150,7962.64,1,1.0,2013-01-24 23:30:00,25,0
1151,7718.06,1,1.0,2013-01-25 00:00:00,25,0
1152,7532.14,1,1.0,2013-01-25 00:30:00,25,0
1153,7236.46,1,1.0,2013-01-25 01:00:00,25,0
1154,6932.23,1,1.0,2013-01-25 01:30:00,25,0
1155,6726.04,1,1.0,2013-01-25 02:00:00,25,0
1156,6629.52,1,1.0,2013-01-25 02:30:00,25,0
1157,6541.4,1,1.0,2013-01-25 03:00:00,25,0
1158,6525.59,1,1.0,2013-01-25 03:30:00,25,0
1159,6611.94,1,1.0,2013-01-25 04:00:00,25,0
1160,6784.32,1,1.0,2013-01-25 04:30:00,25,0
1161,6978.02,1,1.0,2013-01-25 05:00:00,25,0
1162,7452.68,1,1.0,2013-01-25 05:30:00,25,0
1163,7813.56,1,1.0,2013-01-25 06:00:00,25,0
1164,8307.25,1,1.0,2013-01-25 06:30:00,25,0
1165,8818.05,1,1.0,2013-01-25 07:00:00,25,0
1166,9220.65,1,1.0,2013-01-25 07:30:00,25,0
1167,9560.88,1,1.0,2013-01-25 08:00:00,25,0
1168,9858.66,1,1.0,2013-01-25 08:30:00,25,0
1169,10035.59,1,1.0,2013-01-25 09:00:00,25,0
1170,10255.89,1,1.0,2013-01-25 09:30:00,25,0
1171,10392.97,1,1.0,2013-01-25 10:00:00,25,0
1172,10465.35,1,1.0,2013-01-25 10:30:00,25,0
1173,10539.47,1,1.0,2013-01-25 11:00:00,25,0
1174,10608.7,1,1.0,2013-01-25 11:30:00,25,0
1175,10744.63,1,1.0,2013-01-25 12:00:00,25,0
1176,10806.46,1,1.0,2013-01-25 12:30:00,26,1
1177,10933.27,1,1.0,2013-01-25 13:00:00,26,1
1178,11032.86,1,1.0,2013-01-25 13:30:00,26,1
1179,11066.7,1,1.0,2013-01-25 14:00:00,26,1
1180,11117.05,1,1.0,2013-01-25 14:30:00,26,1
1181,11245.3,1,1.0,2013-01-25 15:00:00,26,1
1182,11308.03,1,1.0,2013-01-25 15:30:00,26,1
1183,11367.57,1,1.0,2013-01-25 16:00:00,26,1
1184,11266.54,1,1.0,2013-01-25 16:30:00,26,1
1185,11027.61,1,1.0,2013-01-25 17:00:00,26,1
1186,10572.74,1,1.0,2013-01-25 17:30:00,26,1
1187,10349.72,1,1.0,2013-01-25 18:00:00,26,1
1188,9954.66,1,1.0,2013-01-25 18:30:00,26,1
1189,9651.06,1,1.0,2013-01-25 19:00:00,26,1
1190,9566.04,1,1.0,2013-01-25 19:30:00,26,1
1191,9555.33,1,1.0,2013-01-25 20:00:00,26,1
1192,9339.09,1,1.0,2013-01-25 20:30:00,26,1
1193,9078.54,1,1.0,2013-01-25 21:00:00,26,1
1194,9062.63,1,1.0,2013-01-25 21:30:00,26,1
1195,8810.19,1,1.0,2013-01-25 22:00:00,26,1
1196,8658.19,1,1.0,2013-01-25 22:30:00,26,1
1197,8409.42,1,1.0,2013-01-25 23:00:00,26,1
1198,8043.97,1,1.0,2013-01-25 23:30:00,26,1
1199,7792.5,1,1.0,2013-01-26 00:00:00,26,1
1200,7536.8,1,1.0,2013-01-26 00:30:00,26,1
1201,7262.92,1,1.0,2013-01-26 01:00:00,26,1
1202,6979.9,1,1.0,2013-01-26 01:30:00,26,1
1203,6738.87,1,1.0,2013-01-26 02:00:00,26,1
1204,6574.62,1,1.0,2013-01-26 02:30:00,26,1
1205,6488.93,1,1.0,2013-01-26 03:00:00,26,1
1206,6481.11,1,1.0,2013-01-26 03:30:00,26,1
1207,6461.18,1,1.0,2013-01-26 04:00:00,26,1
1208,6492.42,1,1.0,2013-01-26 04:30:00,26,1
1209,6575.34,1,1.0,2013-01-26 05:00:00,26,1
1210,6644.26,1,1.0,2013-01-26 05:30:00,26,1
1211,6745.3,1,1.0,2013-01-26 06:00:00,26,1
1212,7030.81,1,1.0,2013-01-26 06:30:00,26,1
1213,7398.97,1,1.0,2013-01-26 07:00:00,26,1
1214,7785.69,1,1.0,2013-01-26 07:30:00,26,1
1215,8112.34,1,1.0,2013-01-26 08:00:00,26,1
1216,8506.44,1,1.0,2013-01-26 08:30:00,26,1
1217,8733.93,1,1.0,2013-01-26 09:00:00,26,1
1218,8910.66,1,1.0,2013-01-26 09:30:00,26,1
1219,9035.84,1,1.0,2013-01-26 10:00:00,26,1
1220,9047.07,1,1.0,2013-01-26 10:30:00,26,1
1221,9121.04,1,1.0,2013-01-26 11:00:00,26,1
1222,9134.94,1,1.0,2013-01-26 11:30:00,26,1
1223,9127.95,1,1.0,2013-01-26 12:00:00,27,1
1224,9139.1,1,1.0,2013-01-26 12:30:00,27,1
1225,9227.96,1,1.0,2013-01-26 13:00:00,27,1
1226,9254.38,1,1.0,2013-01-26 13:30:00,27,1
1227,9268.98,1,1.0,2013-01-26 14:00:00,27,1
1228,9200.52,1,1.0,2013-01-26 14:30:00,27,1
1229,9344.9,1,1.0,2013-01-26 15:00:00,27,1
1230,9362.05,1,1.0,2013-01-26 15:30:00,27,1
1231,9320.34,1,1.0,2013-01-26 16:00:00,27,1
1232,9240.18,1,1.0,2013-01-26 16:30:00,27,1
1233,9182.88,1,1.0,2013-01-26 17:00:00,27,1
1234,9065.22,1,1.0,2013-01-26 17:30:00,27,1
1235,8947.01,1,1.0,2013-01-26 18:00:00,27,1
1236,8766.73,1,1.0,2013-01-26 18:30:00,27,1
1237,8574.71,1,1.0,2013-01-26 19:00:00,27,1
1238,8631.83,1,1.0,2013-01-26 19:30:00,27,1
1239,8610.62,1,1.0,2013-01-26 20:00:00,27,1
1240,8522.13,1,1.0,2013-01-26 20:30:00,27,1
1241,8453.93,1,1.0,2013-01-26 21:00:00,27,1
1242,8320.77,1,1.0,2013-01-26 21:30:00,27,1
1243,8162.34,1,1.0,2013-01-26 22:00:00,27,1
1244,8165.37,1,1.0,2013-01-26 22:30:00,27,1
1245,7795.97,1,1.0,2013-01-26 23:00:00,27,1
1246,7573.54,1,1.0,2013-01-26 23:30:00,27,1
1247,7441.4,1,1.0,2013-01-27 00:00:00,27,1
1248,7215.9,1,1.0,2013-01-27 00:30:00,27,1
1249,6958.76,1,1.0,2013-01-27 01:00:00,27,1
1250,6640.54,1,1.0,2013-01-27 01:30:00,27,1
1251,6498.6,1,1.0,2013-01-27 02:00:00,27,1
1252,6341.7,1,1.0,2013-01-27 02:30:00,27,1
1253,6284.19,1,1.0,2013-01-27 03:00:00,27,1
1254,6325.23,1,1.0,2013-01-27 03:30:00,27,1
1255,6347.24,1,1.0,2013-01-27 04:00:00,27,1
1256,6361.88,1,1.0,2013-01-27 04:30:00,27,1
1257,6454.21,1,1.0,2013-01-27 05:00:00,27,1
1258,6520.71,1,1.0,2013-01-27 05:30:00,27,1
1259,6542.74,1,1.0,2013-01-27 06:00:00,27,1
1260,6654.54,1,1.0,2013-01-27 06:30:00,27,1
1261,6863.33,1,1.0,2013-01-27 07:00:00,27,1
1262,7160.05,1,1.0,2013-01-27 07:30:00,27,1
1263,7421.24,1,1.0,2013-01-27 08:00:00,27,1
1264,7692.68,1,1.0,2013-01-27 08:30:00,27,1
1265,7809.09,1,1.0,2013-01-27 09:00:00,27,1
1266,8004.07,1,1.0,2013-01-27 09:30:00,27,1
1267,8048.45,1,1.0,2013-01-27 10:00:00,27,1
1268,8045.17,1,1.0,2013-01-27 10:30:00,27,1
1269,8029.07,1,1.0,2013-01-27 11:00:00,27,1
1270,8043.52,1,1.0,2013-01-27 11:30:00,28,0
1271,7953.26,1,1.0,2013-01-27 12:00:00,28,0
1272,7902.57,1,1.0,2013-01-27 12:30:00,28,0
1273,7854.64,1,1.0,2013-01-27 13:00:00,28,0
1274,7841.7,1,1.0,2013-01-27 13:30:00,28,0
1275,7805.79,1,1.0,2013-01-27 14:00:00,28,0
1276,7814.97,1,1.0,2013-01-27 14:30:00,28,0
1277,7857.77,1,1.0,2013-01-27 15:00:00,28,0
1278,7813.01,1,1.0,2013-01-27 15:30:00,28,0
1279,7859.04,1,1.0,2013-01-27 16:00:00,28,0
1280,7851.49,1,1.0,2013-01-27 16:30:00,28,0
1281,7984.52,1,1.0,2013-01-27 17:00:00,28,0
1282,7971.66,1,1.0,2013-01-27 17:30:00,28,0
1283,7951.1,1,1.0,2013-01-27 18:00:00,28,0
1284,7806.66,1,1.0,2013-01-27 18:30:00,28,0
1285,7752.97,1,1.0,2013-01-27 19:00:00,28,0
1286,7757.5,1,1.0,2013-01-27 19:30:00,28,0
1287,7783.31,1,1.0,2013-01-27 20:00:00,28,0
1288,7703.33,1,1.0,2013-01-27 20:30:00,28,0
1289,7575.89,1,1.0,2013-01-27 21:00:00,28,0
1290,7559.75,1,1.0,2013-01-27 21:30:00,28,0
1291,7461.32,1,1.0,2013-01-27 22:00:00,28,0
1292,7403.94,1,1.0,2013-01-27 22:30:00,28,0
1293,7171.87,1,1.0,2013-01-27 23:00:00,28,0
1294,6979.79,1,1.0,2013-01-27 23:30:00,28,0
1295,6874.08,1,1.0,2013-01-28 00:00:00,28,0
1296,6705.71,1,1.0,2013-01-28 00:30:00,28,0
1297,6504.31,1,1.0,2013-01-28 01:00:00,28,0
1298,6257.89,1,1.0,2013-01-28 01:30:00,28,0
1299,6097.82,1,1.0,2013-01-28 02:00:00,28,0
1300,5965.67,1,1.0,2013-01-28 02:30:00,28,0
1301,5932.85,1,1.0,2013-01-28 03:00:00,28,0
1302,5922.6,1,1.0,2013-01-28 03:30:00,28,0
1303,5909.89,1,1.0,2013-01-28 04:00:00,28,0
1304,6015.08,1,1.0,2013-01-28 04:30:00,28,0
1305,6113.77,1,1.0,2013-01-28 05:00:00,28,0
1306,6307.08,1,1.0,2013-01-28 05:30:00,28,0
1307,6419.61,1,1.0,2013-01-28 06:00:00,28,0
1308,6614.7,1,1.0,2013-01-28 06:30:00,28,0
1309,6870.35,1,1.0,2013-01-28 07:00:00,28,0
1310,7201.01,1,1.0,2013-01-28 07:30:00,28,0
1311,7480.1,1,1.0,2013-01-28 08:00:00,28,0
1312,7781.64,1,1.0,2013-01-28 08:30:00,28,0
1313,8014.08,1,1.0,2013-01-28 09:00:00,28,0
1314,8231.63,1,1.0,2013-01-28 09:30:00,28,0
1315,8272.66,1,1.0,2013-01-28 10:00:00,28,0
1316,8288.17,1,1.0,2013-01-28 10:30:00,28,0
1317,8316.21,1,1.0,2013-01-28 11:00:00,29,1
1318,8255.64,1,1.0,2013-01-28 11:30:00,29,1
1319,8300.77,1,1.0,2013-01-28 12:00:00,29,1
1320,8257.28,1,1.0,2013-01-28 12:30:00,29,1
1321,8179.43,1,1.0,2013-01-28 13:00:00,29,1
1322,8119.16,1,1.0,2013-01-28 13:30:00,29,1
1323,8070.3,1,1.0,2013-01-28 14:00:00,29,1
1324,8096.4,1,1.0,2013-01-28 14:30:00,29,1
1325,8185.69,1,1.0,2013-01-28 15:00:00,29,1
1326,8237.58,1,1.0,2013-01-28 15:30:00,29,1
1327,8363.04,1,1.0,2013-01-28 16:00:00,29,1
1328,8400.01,1,1.0,2013-01-28 16:30:00,29,1
1329,8449.77,1,1.0,2013-01-28 17:00:00,29,1
1330,8306.36,1,1.0,2013-01-28 17:30:00,29,1
1331,8276.24,1,1.0,2013-01-28 18:00:00,29,1
1332,8094.45,1,1.0,2013-01-28 18:30:00,29,1
1333,7947.76,1,1.0,2013-01-28 19:00:00,29,1
1334,7995.28,1,1.0,2013-01-28 19:30:00,29,1
1335,7819.65,1,1.0,2013-01-28 20:00:00,29,1
1336,7470.46,1,1.0,2013-01-28 20:30:00,29,1
1337,7325.31,1,1.0,2013-01-28 21:00:00,29,1
1338,7618.46,1,1.0,2013-01-28 21:30:00,29,1
1339,7516.55,1,1.0,2013-01-28 22:00:00,29,1
1340,7532.95,1,1.0,2013-01-28 22:30:00,29,1
1341,7432.27,1,1.0,2013-01-28 23:00:00,29,1
1342,7243.74,1,1.0,2013-01-28 23:30:00,29,1
1343,7184.12,1,1.0,2013-01-29 00:00:00,29,1
1344,7044.77,1,1.0,2013-01-29 00:30:00,29,1
1345,6787.48,1,1.0,2013-01-29 01:00:00,29,1
1346,6519.6,1,1.0,2013-01-29 01:30:00,29,1
1347,6249.33,1,1.0,2013-01-29 02:00:00,29,1
1348,6074.27,1,1.0,2013-01-29 02:30:00,29,1
1349,5998.42,1,1.0,2013-01-29 03:00:00,29,1
1350,5983.47,1,1.0,2013-01-29 03:30:00,29,1
1351,6065.19,1,1.0,2013-01-29 04:00:00,29,1
1352,6258.66,1,1.0,2013-01-29 04:30:00,29,1
1353,6546.45,1,1.0,2013-01-29 05:00:00,29,1
1354,7043.96,1,1.0,2013-01-29 05:30:00,29,1
1355,7527.25,1,1.0,2013-01-29 06:00:00,29,1
1356,8036.24,1,1.0,2013-01-29 06:30:00,29,1
1357,8439.42,1,1.0,2013-01-29 07:00:00,29,1
1358,8728.45,1,1.0,2013-01-29 07:30:00,29,1
1359,8999.59,1,1.0,2013-01-29 08:00:00,29,1
1360,9236.07,1,1.0,2013-01-29 08:30:00,29,1
1361,9396.78,1,1.0,2013-01-29 09:00:00,29,1
1362,9538.11,1,1.0,2013-01-29 09:30:00,29,1
1363,9584.7,1,1.0,2013-01-29 10:00:00,29,1
1364,9634.37,1,1.0,2013-01-29 10:30:00,30,1
1365,9661.3,1,1.0,2013-01-29 11:00:00,30,1
1366,9651.85,1,1.0,2013-01-29 11:30:00,30,1
1367,9554.22,1,1.0,2013-01-29 12:00:00,30,1
1368,9460.15,1,1.0,2013-01-29 12:30:00,30,1
1369,9450.74,1,1.0,2013-01-29 13:00:00,30,1
1370,9413.39,1,1.0,2013-01-29 13:30:00,30,1
1371,9409.08,1,1.0,2013-01-29 14:00:00,30,1
1372,9405.09,1,1.0,2013-01-29 14:30:00,30,1
1373,9416.05,1,1.0,2013-01-29 15:00:00,30,1
1374,9455.68,1,1.0,2013-01-29 15:30:00,30,1
1375,9475.64,1,1.0,2013-01-29 16:00:00,30,1
1376,9467.26,1,1.0,2013-01-29 16:30:00,30,1
1377,9420.1,1,1.0,2013-01-29 17:00:00,30,1
1378,9136.87,1,1.0,2013-01-29 17:30:00,30,1
1379,8955.65,1,1.0,2013-01-29 18:00:00,30,1
1380,8737.75,1,1.0,2013-01-29 18:30:00,30,1
1381,8573.82,1,1.0,2013-01-29 19:00:00,30,1
1382,8508.77,1,1.0,2013-01-29 19:30:00,30,1
1383,8553.36,1,1.0,2013-01-29 20:00:00,30,1
1384,8395.43,1,1.0,2013-01-29 20:30:00,30,1
1385,8162.6,1,1.0,2013-01-29 21:00:00,30,1
1386,8107.53,1,1.0,2013-01-29 21:30:00,30,1
1387,7889.42,1,1.0,2013-01-29 22:00:00,30,1
1388,7887.6,1,1.0,2013-01-29 22:30:00,30,1
1389,7700.52,1,1.0,2013-01-29 23:00:00,30,1
1390,7541.48,1,1.0,2013-01-29 23:30:00,30,1
1391,7348.8,1,1.0,2013-01-30 00:00:00,30,1
1392,7175.42,1,1.0,2013-01-30 00:30:00,30,1
1393,6957.95,1,1.0,2013-01-30 01:00:00,30,1
1394,6623.05,1,1.0,2013-01-30 01:30:00,30,1
1395,6389.92,1,1.0,2013-01-30 02:00:00,30,1
1396,6243.68,1,1.0,2013-01-30 02:30:00,30,1
1397,6181.58,1,1.0,2013-01-30 03:00:00,30,1
1398,6153.51,1,1.0,2013-01-30 03:30:00,30,1
1399,6233.02,1,1.0,2013-01-30 04:00:00,30,1
1400,6415.81,1,1.0,2013-01-30 04:30:00,30,1
1401,6686.24,1,1.0,2013-01-30 05:00:00,30,1
1402,7170.56,1,1.0,2013-01-30 05:30:00,30,1
1403,7631.01,1,1.0,2013-01-30 06:00:00,30,1
1404,8135.69,1,1.0,2013-01-30 06:30:00,30,1
1405,8497.97,1,1.0,2013-01-30 07:00:00,30,1
1406,8701.94,1,1.0,2013-01-30 07:30:00,30,1
1407,8855.76,1,1.0,2013-01-30 08:00:00,30,1
1408,9024.63,1,1.0,2013-01-30 08:30:00,30,1
1409,9180.07,1,1.0,2013-01-30 09:00:00,30,1
1410,9250.79,1,1.0,2013-01-30 09:30:00,30,1
1411,9306.0,1,1.0,2013-01-30 10:00:00,31,1
1412,9233.06,1,1.0,2013-01-30 10:30:00,31,1
1413,9251.87,1,1.0,2013-01-30 11:00:00,31,1
1414,9234.48,1,1.0,2013-01-30 11:30:00,31,1
1415,9223.55,1,1.0,2013-01-30 12:00:00,31,1
1416,9263.92,1,1.0,2013-01-30 12:30:00,31,1
1417,9330.27,1,1.0,2013-01-30 13:00:00,31,1
1418,9346.65,1,1.0,2013-01-30 13:30:00,31,1
1419,9348.54,1,1.0,2013-01-30 14:00:00,31,1
1420,9365.86,1,1.0,2013-01-30 14:30:00,31,1
1421,9442.79,1,1.0,2013-01-30 15:00:00,31,1
1422,9465.76,1,1.0,2013-01-30 15:30:00,31,1
1423,9514.28,1,1.0,2013-01-30 16:00:00,31,1
1424,9459.31,1,1.0,2013-01-30 16:30:00,31,1
1425,9415.84,1,1.0,2013-01-30 17:00:00,31,1
1426,9135.79,1,1.0,2013-01-30 17:30:00,31,1
1427,9016.35,1,1.0,2013-01-30 18:00:00,31,1
1428,8792.04,1,1.0,2013-01-30 18:30:00,31,1
1429,8681.28,1,1.0,2013-01-30 19:00:00,31,1
1430,8701.37,1,1.0,2013-01-30 19:30:00,31,1
1431,8742.31,1,1.0,2013-01-30 20:00:00,31,1
1432,8561.72,1,1.0,2013-01-30 20:30:00,31,1
1433,8321.81,1,1.0,2013-01-30 21:00:00,31,1
1434,8299.9,1,1.0,2013-01-30 21:30:00,31,1
1435,8107.73,1,1.0,2013-01-30 22:00:00,31,1
1436,8001.07,1,1.0,2013-01-30 22:30:00,31,1
1437,7795.0,1,1.0,2013-01-30 23:00:00,31,1
1438,7614.19,1,1.0,2013-01-30 23:30:00,31,1
1439,7482.66,1,1.0,2013-01-31 00:00:00,31,1
1440,7251.48,1,1.0,2013-01-31 00:30:00,31,1
1441,6964.01,1,1.0,2013-01-31 01:00:00,31,1
1442,6697.63,1,1.0,2013-01-31 01:30:00,31,1
1443,6500.67,1,1.0,2013-01-31 02:00:00,31,1
1444,6350.49,1,1.0,2013-01-31 02:30:00,31,1
1445,6290.54,1,1.0,2013-01-31 03:00:00,31,1
1446,6273.82,1,1.0,2013-01-31 03:30:00,31,1
1447,6344.35,1,1.0,2013-01-31 04:00:00,31,1
1448,6483.56,1,1.0,2013-01-31 04:30:00,31,1
1449,6773.46,1,1.0,2013-01-31 05:00:00,31,1
1450,7289.74,1,1.0,2013-01-31 05:30:00,31,1
1451,7760.39,1,1.0,2013-01-31 06:00:00,31,1
1452,8240.13,1,1.0,2013-01-31 06:30:00,31,1
1453,8635.49,1,1.0,2013-01-31 07:00:00,31,1
1454,8902.85,1,1.0,2013-01-31 07:30:00,31,1
1455,9108.1,1,1.0,2013-01-31 08:00:00,31,1
1456,9335.06,1,1.0,2013-01-31 08:30:00,31,1
1457,9539.72,1,1.0,2013-01-31 09:00:00,31,1
1458,9644.18,1,1.0,2013-01-31 09:30:00,32,0
1459,9720.16,1,1.0,2013-01-31 10:00:00,32,0
1460,9743.98,1,1.0,2013-01-31 10:30:00,32,0
1461,9755.51,1,1.0,2013-01-31 11:00:00,32,0
1462,9843.92,1,1.0,2013-01-31 11:30:00,32,0
1463,9907.67,1,1.0,2013-01-31 12:00:00,32,0
1464,10062.91,1,1.0,2013-01-31 12:30:00,32,0
1465,10186.07,1,1.0,2013-01-31 13:00:00,32,0
1466,10347.65,1,1.0,2013-01-31 13:30:00,32,0
1467,10464.63,1,1.0,2013-01-31 14:00:00,32,0
1468,10534.67,1,1.0,2013-01-31 14:30:00,32,0
1469,10736.68,1,1.0,2013-01-31 15:00:00,32,0
1470,10837.4,1,1.0,2013-01-31 15:30:00,32,0
1471,10912.97,1,1.0,2013-01-31 16:00:00,32,0
1472,10911.78,1,1.0,2013-01-31 16:30:00,32,0
1473,10928.47,1,1.0,2013-01-31 17:00:00,32,0
1474,10675.45,1,1.0,2013-01-31 17:30:00,32,0
1475,10550.91,1,1.0,2013-01-31 18:00:00,32,0
1476,10225.47,1,1.0,2013-01-31 18:30:00,32,0
1477,10008.98,1,1.0,2013-01-31 19:00:00,32,0
1478,9905.6,1,1.0,2013-01-31 19:30:00,32,0
1479,9868.55,1,1.0,2013-01-31 20:00:00,32,0
1480,9516.64,1,1.0,2013-01-31 20:30:00,32,0
1481,9130.18,1,1.0,2013-01-31 21:00:00,32,0
1482,8972.65,1,1.0,2013-01-31 21:30:00,32,0
1483,8653.78,1,1.0,2013-01-31 22:00:00,32,0
1484,8476.11,1,1.0,2013-01-31 22:30:00,32,0
1485,8234.86,1,1.0,2013-01-31 23:00:00,32,0
1486,7963.79,1,1.0,2013-01-31 23:30:00,32,0
1487,7730.54,1,1.0,2013-02-01 00:00:00,32,0
1488,7472.6,2,1.3333333333333333,2013-02-01 00:30:00,32,0
1489,7193.75,2,1.3333333333333333,2013-02-01 01:00:00,32,0
1490,6876.7,2,1.3333333333333333,2013-02-01 01:30:00,32,0
1491,6650.65,2,1.3333333333333333,2013-02-01 02:00:00,32,0
1492,6527.68,2,1.3333333333333333,2013-02-01 02:30:00,32,0
1493,6470.21,2,1.3333333333333333,2013-02-01 03:00:00,32,0
1494,6468.7,2,1.3333333333333333,2013-02-01 03:30:00,32,0
1495,6521.3,2,1.3333333333333333,2013-02-01 04:00:00,32,0
1496,6744.39,2,1.3333333333333333,2013-02-01 04:30:00,32,0
1497,6973.41,2,1.3333333333333333,2013-02-01 05:00:00,32,0
1498,7430.99,2,1.3333333333333333,2013-02-01 05:30:00,32,0
1499,7820.35,2,1.3333333333333333,2013-02-01 06:00:00,32,0
1500,8353.89,2,1.3333333333333333,2013-02-01 06:30:00,32,0
1501,8777.51,2,1.3333333333333333,2013-02-01 07:00:00,32,0
1502,9131.95,2,1.3333333333333333,2013-02-01 07:30:00,32,0
1503,9255.7,2,1.3333333333333333,2013-02-01 08:00:00,32,0
1504,9512.33,2,1.3333333333333333,2013-02-01 08:30:00,32,0
1505,9639.57,2,1.3333333333333333,2013-02-01 09:00:00,32,0
1506,9679.53,2,1.3333333333333333,2013-02-01 09:30:00,32,0
1507,9637.87,2,1.3333333333333333,2013-02-01 10:00:00,32,0
1508,9614.88,2,1.3333333333333333,2013-02-01 10:30:00,32,0
1509,9540.84,2,1.3333333333333333,2013-02-01 11:00:00,32,0
1510,9377.1,2,1.3333333333333333,2013-02-01 11:30:00,32,0
1511,9306.5,2,1.3333333333333333,2013-02-01 12:00:00,32,0
1512,9206.07,2,1.3333333333333333,2013-02-01 12:30:00,32,0
1513,9086.19,2,1.3333333333333333,2013-02-01 13:00:00,32,0
1514,9074.48,2,1.3333333333333333,2013-02-01 13:30:00,32,0
1515,8988.99,2,1.3333333333333333,2013-02-01 14:00:00,32,0
1516,8932.39,2,1.3333333333333333,2013-02-01 14:30:00,32,0
1517,8902.86,2,1.3333333333333333,2013-02-01 15:00:00,32,0
1518,8918.91,2,1.3333333333333333,2013-02-01 15:30:00,32,0
1519,8891.53,2,1.3333333333333333,2013-02-01 16:00:00,32,0
1520,8797.01,2,1.3333333333333333,2013-02-01 16:30:00,32,0
1521,8744.96,2,1.3333333333333333,2013-02-01 17:00:00,32,0
1522,8466.69,2,1.3333333333333333,2013-02-01 17:30:00,32,0
1523,8298.53,2,1.3333333333333333,2013-02-01 18:00:00,32,0
1524,8110.23,2,1.3333333333333333,2013-02-01 18:30:00,32,0
1525,7988.96,2,1.3333333333333333,2013-02-01 19:00:00,32,0
1526,8027.41,2,1.3333333333333333,2013-02-01 19:30:00,32,0
1527,7955.21,2,1.3333333333333333,2013-02-01 20:00:00,32,0
1528,7769.83,2,1.3333333333333333,2013-02-01 20:30:00,32,0
1529,7549.77,2,1.3333333333333333,2013-02-01 21:00:00,32,0
1530,7575.1,2,1.3333333333333333,2013-02-01 21:30:00,32,0
1531,7474.03,2,1.3333333333333333,2013-02-01 22:00:00,32,0
1532,7541.74,2,1.3333333333333333,2013-02-01 22:30:00,32,0
1533,7461.67,2,1.3333333333333333,2013-02-01 23:00:00,32,0
1534,7303.6,2,1.3333333333333333,2013-02-01 23:30:00,32,0
1535,7150.92,2,1.3333333333333333,2013-02-02 00:00:00,32,0
1536,6979.82,2,1.3333333333333333,2013-02-02 00:30:00,33,1
1537,6706.64,2,1.3333333333333333,2013-02-02 01:00:00,33,1
1538,6427.46,2,1.3333333333333333,2013-02-02 01:30:00,33,1
1539,6176.16,2,1.3333333333333333,2013-02-02 02:00:00,33,1
1540,6030.36,2,1.3333333333333333,2013-02-02 02:30:00,33,1
1541,5976.67,2,1.3333333333333333,2013-02-02 03:00:00,33,1
1542,5930.62,2,1.3333333333333333,2013-02-02 03:30:00,33,1
1543,5957.81,2,1.3333333333333333,2013-02-02 04:00:00,33,1
1544,5980.08,2,1.3333333333333333,2013-02-02 04:30:00,33,1
1545,6063.71,2,1.3333333333333333,2013-02-02 05:00:00,33,1
1546,6244.36,2,1.3333333333333333,2013-02-02 05:30:00,33,1
1547,6370.05,2,1.3333333333333333,2013-02-02 06:00:00,33,1
1548,6647.49,2,1.3333333333333333,2013-02-02 06:30:00,33,1
1549,6960.15,2,1.3333333333333333,2013-02-02 07:00:00,33,1
1550,7273.78,2,1.3333333333333333,2013-02-02 07:30:00,33,1
1551,7544.49,2,1.3333333333333333,2013-02-02 08:00:00,33,1
1552,7833.07,2,1.3333333333333333,2013-02-02 08:30:00,33,1
1553,7922.08,2,1.3333333333333333,2013-02-02 09:00:00,33,1
